id,Driving_License,Region_Code,Previously_Insured,Policy_Sales_Channel,Response,Female,Male,Age,Annual_Premium,Vintage,Vehicle_Age,No_vehicle_damage,Vehicle_Damage
313182,1,33.0,0,124.0,0,0.0,1.0,0.3982451940037027,0.4126855137656215,1.5854034968882822,1.0,0.0,1.0
242533,1,29.0,1,152.0,0,0.0,1.0,-0.8911132237604285,1.4801844148385288,-0.9602754900048907,0.0,1.0,0.0
134616,1,28.0,0,26.0,1,0.0,1.0,0.5916489566683223,0.626185293980203,0.4978129438024666,2.0,0.0,1.0
62212,1,29.0,1,152.0,0,0.0,1.0,-1.0845169864250481,-0.4904621279257753,-1.0678393908595318,0.0,1.0,0.0
146297,1,28.0,0,26.0,0,0.0,1.0,1.6876036117678337,0.07852204824337047,-1.5817558060539283,2.0,0.0,1.0
251891,1,33.0,1,124.0,0,1.0,0.0,2.4612186624263126,0.1847200341569092,0.33049132025080263,1.0,1.0,0.0
178157,1,2.0,0,124.0,0,0.0,1.0,-0.5687736193193956,-0.30670707899551103,-0.42245598573168514,1.0,0.0,1.0
121399,1,46.0,0,160.0,0,1.0,0.0,-1.2134528282014612,-0.11069394744612389,-0.016103471391929813,0.0,0.0,1.0
200941,1,28.0,0,26.0,1,0.0,1.0,0.011437668674463318,1.4227863786883228,0.41415213202663465,1.0,0.0,1.0
230817,1,8.0,1,26.0,0,0.0,1.0,1.0429244028857683,0.25036758562424993,0.15121815215973414,1.0,1.0,0.0
205226,1,15.0,1,26.0,0,1.0,0.0,2.396750741538106,0.4216902664005222,1.6929673977429234,1.0,0.0,1.0
124981,1,28.0,0,26.0,0,0.0,1.0,2.1388790579852794,1.6393071081739679,1.0595355371544812,1.0,0.0,1.0
303460,1,6.0,1,152.0,0,1.0,0.0,-1.0845169864250481,-0.0624749494656878,1.4180818733366183,0.0,1.0,0.0
118971,1,34.0,0,26.0,0,1.0,0.0,-0.955581144648635,0.22474761199850013,-0.23123127310121203,0.0,1.0,0.0
125543,1,41.0,0,26.0,0,1.0,0.0,1.1718602446621813,-0.00501881813719228,0.3782974984084209,1.0,0.0,1.0
256940,1,41.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.5587948871641718,-1.3546764598052414,0.0,1.0,0.0
275455,1,15.0,0,156.0,1,1.0,0.0,-0.18196609399015634,-1.6228533431482572,-0.5061167975075171,1.0,0.0,1.0
204935,1,46.0,0,124.0,0,1.0,0.0,-0.1174981731019498,-0.6305876979604883,-0.2073281840224029,1.0,0.0,1.0
133766,1,11.0,1,152.0,0,1.0,0.0,-1.0845169864250481,0.39473410367410977,0.15121815215973414,0.0,1.0,0.0
279706,1,46.0,1,152.0,0,0.0,1.0,-0.6977094610958088,-0.08565492560327093,0.653183022814726,0.0,1.0,0.0
207449,1,28.0,1,26.0,0,1.0,0.0,1.1073923237739747,0.39577981688332403,0.6412314782753215,1.0,1.0,0.0
296710,1,32.0,0,26.0,0,0.0,1.0,0.14037351045087643,0.11610962859679475,0.1631696966991387,1.0,0.0,1.0
371020,1,4.0,0,26.0,1,1.0,0.0,0.5916489566683223,0.019962108527370993,-1.4144341825022642,1.0,0.0,1.0
270381,1,35.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-0.15316152277588144,0.8683108245240082,0.0,1.0,0.0
161736,1,28.0,0,122.0,0,1.0,0.0,0.011437668674463318,0.09961059796252505,1.6690643086641144,1.0,1.0,0.0
221098,1,36.0,1,160.0,0,0.0,1.0,-1.0200490655368415,-0.11028728119809611,-0.8168569555320359,0.0,1.0,0.0
269361,1,8.0,0,26.0,0,1.0,0.0,1.6231356908796273,0.9762087431755372,1.2388087052455499,1.0,0.0,1.0
169956,1,28.0,1,125.0,0,0.0,1.0,0.3982451940037027,-1.6228533431482572,-1.259064103490005,1.0,1.0,0.0
368803,1,41.0,0,26.0,1,1.0,0.0,0.3337772731154961,0.7887936980130229,0.4739098547236575,1.0,0.0,1.0
344719,1,6.0,0,163.0,0,1.0,0.0,-0.5043056984311891,-0.8233474995256533,-0.8288085000714405,1.0,0.0,1.0
45798,1,28.0,0,122.0,1,1.0,0.0,-0.1174981731019498,0.5536825114746797,0.8802623690634128,1.0,0.0,1.0
83485,1,23.0,0,156.0,1,0.0,1.0,-0.5687736193193956,-1.6228533431482572,1.537597318730664,1.0,0.0,1.0
121788,1,16.0,0,152.0,0,0.0,1.0,-0.8911132237604285,0.21812476167347639,-1.557852716975119,0.0,0.0,1.0
53562,1,28.0,1,152.0,0,0.0,1.0,-0.8266453028722219,2.278702640430208,-1.701271251447974,0.0,1.0,0.0
272100,1,26.0,0,152.0,0,0.0,1.0,-1.0200490655368415,-0.09692539019146924,-1.2232094698717912,0.0,0.0,1.0
17186,1,22.0,0,152.0,0,0.0,1.0,-1.0845169864250481,0.42186455193539124,1.5017426851124502,0.0,0.0,1.0
81082,1,8.0,0,29.0,1,0.0,1.0,0.9784564819975616,-0.1836614913779645,1.1073417153120997,1.0,0.0,1.0
261263,1,6.0,1,152.0,0,1.0,0.0,-0.8911132237604285,0.24275711726830157,-1.0917424799383408,0.0,1.0,0.0
103433,1,47.0,1,152.0,0,1.0,0.0,-1.0200490655368415,-0.1846491094088891,1.4061303287972138,0.0,1.0,0.0
94325,1,41.0,0,124.0,1,0.0,1.0,0.4627131148919092,0.1343515145797549,-1.2232094698717912,1.0,0.0,1.0
195504,1,31.0,0,124.0,1,0.0,1.0,1.494199849103214,-1.6228533431482572,-0.016103471391929813,1.0,0.0,1.0
335221,1,8.0,0,124.0,0,0.0,1.0,0.3982451940037027,-0.03302069407281902,1.3583241506395956,1.0,0.0,1.0
363636,1,28.0,1,26.0,0,0.0,1.0,1.816539453544247,0.03274304775110104,-1.342724915265837,1.0,1.0,0.0
70746,1,28.0,0,124.0,1,1.0,0.0,0.8495206402211485,1.2600617842989235,0.7248922900511534,2.0,0.0,1.0
43214,1,19.0,1,152.0,0,1.0,0.0,-1.0845169864250481,0.1647352928252586,-1.0558878463201273,0.0,1.0,0.0
356888,1,46.0,1,152.0,0,0.0,1.0,-0.8911132237604285,-0.7293495010529478,0.8085531018269854,0.0,1.0,0.0
230764,1,11.0,0,124.0,1,0.0,1.0,-0.2464340148783629,-0.2929385217408564,-0.9961301236231044,1.0,0.0,1.0
348652,1,2.0,0,160.0,0,0.0,1.0,-1.0845169864250481,-0.266156644549313,1.1073417153120997,0.0,1.0,0.0
52000,1,28.0,1,122.0,0,0.0,1.0,0.9784564819975616,0.7673565772241303,0.9997778144574585,1.0,1.0,0.0
104911,1,47.0,0,26.0,1,0.0,1.0,0.20484143133908297,-0.4704773865941247,-1.3068702816476232,1.0,0.0,1.0
355850,1,17.0,1,152.0,0,1.0,0.0,-1.0845169864250481,1.0068829973124893,1.2985664279425726,0.0,1.0,0.0
372507,1,46.0,0,26.0,1,1.0,0.0,0.3337772731154961,-0.018903565748426283,-0.14757046132538007,1.0,0.0,1.0
130660,1,35.0,1,124.0,0,1.0,0.0,0.9784564819975616,-0.14293677139689742,-0.840760044610845,1.0,1.0,0.0
74075,1,33.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.6112548331597547,0.7846500127481763,0.0,1.0,0.0
29661,1,15.0,0,152.0,0,0.0,1.0,-0.955581144648635,-0.16867293537922654,0.3543944093296118,0.0,0.0,1.0
343956,1,28.0,0,26.0,1,1.0,0.0,2.525686583314519,3.9712475647218044,0.9041654581422219,2.0,0.0,1.0
88249,1,41.0,1,152.0,0,1.0,0.0,-0.5687736193193956,0.7276775704522774,-1.641513528750951,0.0,1.0,0.0
309437,1,5.0,1,152.0,0,0.0,1.0,-1.0845169864250481,0.4371435838255776,0.6053768446571077,0.0,1.0,0.0
142830,1,41.0,0,152.0,0,1.0,0.0,-1.0200490655368415,-0.029593078553727777,-0.32684362941644857,0.0,1.0,0.0
341725,1,33.0,1,152.0,0,1.0,0.0,0.6561168775565288,0.22567713485113505,0.6292799337359168,1.0,1.0,0.0
296443,1,50.0,1,152.0,0,1.0,0.0,-0.5687736193193956,-1.6228533431482572,-0.3387951739558531,0.0,1.0,0.0
362124,1,2.0,1,152.0,0,0.0,1.0,-1.0200490655368415,-0.6761924129178888,-0.9244208563866769,0.0,1.0,0.0
367297,1,8.0,0,26.0,1,0.0,1.0,0.785052719332942,1.204813269745436,1.3941787842578093,1.0,0.0,1.0
236540,1,36.0,1,152.0,0,1.0,0.0,-1.1489849073132548,0.024086866185938416,1.537597318730664,0.0,1.0,0.0
327364,1,3.0,1,152.0,0,0.0,1.0,-1.0200490655368415,0.3001551534185074,0.01975116222628389,0.0,1.0,0.0
328331,1,13.0,1,124.0,0,1.0,0.0,0.3982451940037027,0.11169439504677892,-1.2232094698717912,1.0,1.0,0.0
251156,1,28.0,1,152.0,0,1.0,0.0,-0.2464340148783629,1.4284216109824222,-1.1634517471747683,1.0,1.0,0.0
162459,1,41.0,0,26.0,1,1.0,0.0,0.4627131148919092,1.0698000754002148,0.7846500127481763,1.0,0.0,1.0
241927,1,41.0,0,152.0,1,0.0,1.0,-1.0200490655368415,0.23142855750181357,-1.1873548362535775,0.0,0.0,1.0
171868,1,36.0,1,152.0,0,1.0,0.0,-0.955581144648635,1.5973042942705278,-0.2909889957982349,0.0,1.0,0.0
25382,1,28.0,0,13.0,1,0.0,1.0,2.0744111370970733,1.012402039250009,-0.8049054109926314,1.0,0.0,1.0
186206,1,36.0,1,152.0,0,0.0,1.0,-0.8911132237604285,0.46868926563687496,-0.6734384210591811,0.0,1.0,0.0
112063,1,8.0,1,26.0,0,0.0,1.0,2.203346978873486,-1.6228533431482572,-1.6654166178297602,1.0,1.0,0.0
124748,1,46.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-0.486860226871815,-1.6773681623691648,0.0,1.0,0.0
38371,1,11.0,0,26.0,1,0.0,1.0,0.3982451940037027,-0.36061940444833596,0.9161170026816264,2.0,0.0,1.0
344753,1,8.0,0,124.0,0,0.0,1.0,1.3007960864385943,1.241877993494253,0.13926660762032958,1.0,0.0,1.0
16456,1,28.0,0,124.0,0,0.0,1.0,0.3982451940037027,-1.6228533431482572,-1.0917424799383408,1.0,0.0,1.0
297915,1,12.0,0,26.0,0,0.0,1.0,1.6231356908796273,-0.43684027836439876,0.5456191219600849,1.0,1.0,0.0
258425,1,41.0,0,152.0,0,0.0,1.0,-0.4398377775429826,-0.2192738356695396,0.41415213202663465,0.0,0.0,1.0
275836,1,3.0,1,154.0,0,0.0,1.0,0.2693093522272895,-0.1915043404470716,1.621258130506496,1.0,0.0,1.0
329579,1,28.0,1,152.0,0,1.0,0.0,-0.8266453028722219,1.9585982080540603,-0.314892084877044,0.0,1.0,0.0
46581,1,28.0,0,26.0,1,0.0,1.0,0.8495206402211485,-0.23873572039658308,1.1073417153120997,1.0,0.0,1.0
96567,1,28.0,0,26.0,0,0.0,1.0,2.203346978873486,0.6438462281802663,-1.5817558060539283,1.0,0.0,1.0
335064,1,22.0,0,152.0,0,1.0,0.0,-0.955581144648635,-0.5808001301662309,1.513694229651855,0.0,0.0,1.0
257198,1,14.0,1,152.0,0,1.0,0.0,-0.955581144648635,1.5770290770474287,0.7966015572875808,0.0,1.0,0.0
291620,1,28.0,0,26.0,1,0.0,1.0,0.785052719332942,0.6903223708120119,0.15121815215973414,2.0,0.0,1.0
129889,1,8.0,1,152.0,0,1.0,0.0,-0.8911132237604285,0.4581740383664425,0.7966015572875808,0.0,1.0,0.0
5543,1,46.0,0,26.0,1,1.0,0.0,0.5271810357801158,1.0442962921310446,-0.757099232835013,1.0,0.0,1.0
185234,1,49.0,0,160.0,0,1.0,0.0,-1.1489849073132548,-0.027734032848457952,-1.701271251447974,0.0,0.0,1.0
235905,1,28.0,0,26.0,0,0.0,1.0,-0.5687736193193956,0.5011644703008072,1.011729358996863,1.0,0.0,1.0
314556,1,45.0,0,152.0,1,1.0,0.0,0.011437668674463318,-0.13451297054489353,-1.6056588951327373,1.0,0.0,1.0
112756,1,28.0,1,152.0,0,1.0,0.0,-0.8911132237604285,0.38032649945826863,1.0356324480756722,0.0,1.0,0.0
112161,1,41.0,1,152.0,0,1.0,0.0,-1.0200490655368415,0.34843224657723315,-1.1275971135565546,0.0,1.0,0.0
24335,1,3.0,0,152.0,1,0.0,1.0,-0.4398377775429826,0.048951602493922323,1.5734519523488777,0.0,0.0,1.0
246534,1,41.0,0,26.0,1,1.0,0.0,0.785052719332942,-0.001475012261521676,1.1910025270879316,1.0,0.0,1.0
162696,1,28.0,0,124.0,1,0.0,1.0,-0.05303025221374324,1.5069081968517826,-1.4024826379628597,1.0,0.0,1.0
135461,1,46.0,0,26.0,1,0.0,1.0,0.5916489566683223,-0.5053344935679339,-1.3307733707264322,1.0,0.0,1.0
76116,1,47.0,0,152.0,0,1.0,0.0,-1.1489849073132548,0.07050491363939436,-0.2790374512588303,0.0,0.0,1.0
191267,1,45.0,0,124.0,1,0.0,1.0,0.8495206402211485,0.08421537571575931,0.18707278577794784,1.0,0.0,1.0
234246,1,48.0,1,157.0,0,0.0,1.0,-0.31090193576656944,-1.6228533431482572,-1.4144341825022642,1.0,1.0,0.0
273050,1,8.0,0,7.0,0,0.0,1.0,0.3337772731154961,-1.6228533431482572,-1.4502888161204779,1.0,0.0,1.0
173384,1,28.0,1,152.0,0,1.0,0.0,-1.0200490655368415,0.48547877216259305,0.4978129438024666,0.0,1.0,0.0
323837,1,28.0,0,163.0,1,0.0,1.0,0.2693093522272895,1.022626790628993,-0.8885662227684633,2.0,0.0,1.0
84391,1,46.0,1,160.0,0,1.0,0.0,-1.1489849073132548,-0.04429115866101733,-1.3905310934234552,0.0,1.0,0.0
156874,1,46.0,0,26.0,1,1.0,0.0,0.2693093522272895,-0.14741010012520292,0.6651345673541306,2.0,0.0,1.0
199079,1,41.0,1,152.0,0,1.0,0.0,-0.7621773819840153,0.602598651594592,-1.1634517471747683,0.0,1.0,0.0
244008,1,29.0,0,124.0,0,0.0,1.0,0.2693093522272895,0.6044576972998619,-1.0678393908595318,1.0,0.0,1.0
156748,1,28.0,0,124.0,1,0.0,1.0,0.14037351045087643,-0.12707678772381423,1.3344210615607863,1.0,0.0,1.0
94622,1,28.0,0,26.0,1,0.0,1.0,0.2693093522272895,0.6358290935762901,-0.5180683420469216,1.0,0.0,1.0
85488,1,28.0,1,26.0,0,0.0,1.0,2.3322828206498993,-0.5282239938140686,-1.175403291714173,1.0,0.0,1.0
10786,1,0.0,0,26.0,0,1.0,0.0,0.785052719332942,-1.6228533431482572,0.22292741939616154,1.0,0.0,1.0
167344,1,35.0,0,160.0,0,0.0,1.0,-1.2134528282014612,-0.33453466939626875,0.41415213202663465,0.0,1.0,0.0
169187,1,45.0,0,160.0,1,1.0,0.0,-1.1489849073132548,-0.3736908195635144,-0.5419714311257308,0.0,0.0,1.0
138361,1,36.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.9178811841726964,0.17512124123854328,0.0,1.0,0.0
36553,1,46.0,1,152.0,0,1.0,0.0,-0.1174981731019498,-0.1976043341674882,0.17512124123854328,1.0,1.0,0.0
338519,1,28.0,0,124.0,0,1.0,0.0,1.816539453544247,0.9151507107930813,1.6690643086641144,1.0,0.0,1.0
309649,1,30.0,0,152.0,0,0.0,1.0,-0.6332415402076023,-0.14700343387717515,-1.342724915265837,0.0,0.0,1.0
331983,1,38.0,0,155.0,1,1.0,0.0,1.1718602446621813,0.11825915019351298,0.7726984682087716,1.0,0.0,1.0
292498,1,3.0,0,156.0,0,1.0,0.0,-0.2464340148783629,-1.6228533431482572,-0.9602754900048907,1.0,0.0,1.0
72826,1,8.0,0,26.0,1,1.0,0.0,-0.18196609399015634,-1.6228533431482572,1.513694229651855,1.0,0.0,1.0
198147,1,46.0,0,26.0,1,0.0,1.0,1.1718602446621813,-0.07345493816243771,1.5256457741912595,1.0,0.0,1.0
174581,1,28.0,0,125.0,0,0.0,1.0,2.0099432162088666,1.038022012875759,-0.9483239454654862,1.0,1.0,0.0
20109,1,28.0,1,124.0,0,0.0,1.0,0.9784564819975616,0.14992102236138968,-0.3387951739558531,1.0,1.0,0.0
379894,1,28.0,0,26.0,1,1.0,0.0,0.6561168775565288,-0.13695296803306017,-1.4502888161204779,2.0,0.0,1.0
54152,1,28.0,1,152.0,0,1.0,0.0,-0.8266453028722219,0.8495031593257406,0.7726984682087716,0.0,1.0,0.0
66463,1,30.0,1,152.0,0,1.0,0.0,-0.955581144648635,-1.6228533431482572,0.07950888492330672,0.0,1.0,0.0
254175,1,28.0,1,26.0,0,0.0,1.0,2.203346978873486,0.723378527258841,0.6292799337359168,1.0,1.0,0.0
43989,1,47.0,0,26.0,0,0.0,1.0,1.1718602446621813,-0.16675579449566705,0.127315063080925,1.0,0.0,1.0
240718,1,8.0,0,19.0,0,0.0,1.0,0.4627131148919092,-0.08234350044075905,-0.3387951739558531,1.0,0.0,1.0
145735,1,8.0,0,160.0,0,0.0,1.0,-0.955581144648635,0.5976024662616793,0.5575706664994895,0.0,0.0,1.0
347858,1,28.0,0,26.0,1,0.0,1.0,0.3337772731154961,2.2788188307867876,-1.1036940244777456,1.0,0.0,1.0
185000,1,41.0,0,156.0,1,1.0,0.0,0.2693093522272895,-1.6228533431482572,0.127315063080925,1.0,0.0,1.0
14990,1,28.0,0,124.0,1,1.0,0.0,0.07590558956266988,1.1382361954254603,-0.314892084877044,1.0,0.0,1.0
240226,1,7.0,0,26.0,1,0.0,1.0,1.4297319282150076,-0.23472715309459502,-1.175403291714173,1.0,0.0,1.0
24738,1,28.0,0,26.0,1,1.0,0.0,0.4627131148919092,0.6785290496192065,1.370275695179,2.0,0.0,1.0
352621,1,12.0,0,124.0,1,0.0,1.0,0.14037351045087643,-0.09047682540131453,-1.7132227959873785,1.0,0.0,1.0
225386,1,28.0,0,157.0,1,1.0,0.0,-0.5043056984311891,-1.6228533431482572,-1.342724915265837,1.0,1.0,0.0
199346,1,28.0,0,124.0,0,1.0,0.0,1.1073923237739747,0.6467509870947504,-0.06390964954954809,2.0,0.0,1.0
369628,1,45.0,0,155.0,1,1.0,0.0,0.2693093522272895,-0.558840152772731,-0.7929538664532267,1.0,0.0,1.0
244213,1,46.0,0,124.0,0,0.0,1.0,-0.2464340148783629,0.00015165273058942075,-0.7810023219138221,1.0,0.0,1.0
319659,1,28.0,1,152.0,0,1.0,0.0,-0.375369856654776,0.49489019104552157,-0.12366737224657093,0.0,1.0,0.0
136904,1,37.0,0,156.0,0,0.0,1.0,-1.1489849073132548,-0.7312666419365073,0.7726984682087716,1.0,0.0,1.0
307559,1,28.0,0,124.0,1,0.0,1.0,0.5916489566683223,1.6413985345923963,-0.39855289665287597,1.0,0.0,1.0
282496,1,33.0,0,26.0,0,0.0,1.0,1.6231356908796273,0.06858777275583484,0.7846500127481763,1.0,0.0,1.0
263699,1,36.0,1,152.0,0,1.0,0.0,-0.7621773819840153,0.3946760084958201,1.4061303287972138,0.0,1.0,0.0
303972,1,28.0,0,124.0,0,0.0,1.0,-0.2464340148783629,0.02734019617016061,1.1431963489303132,1.0,0.0,1.0
179628,1,28.0,0,124.0,1,0.0,1.0,0.5271810357801158,1.2729008187009432,-0.09976428316776179,1.0,0.0,1.0
250129,1,26.0,0,152.0,0,0.0,1.0,-1.1489849073132548,-1.6228533431482572,-0.9483239454654862,0.0,0.0,1.0
304211,1,15.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-0.5200325736752235,1.7049189422823279,0.0,1.0,0.0
174963,1,26.0,1,152.0,0,0.0,1.0,-0.6977094610958088,0.31485323352579697,-1.0558878463201273,0.0,1.0,0.0
243153,1,8.0,1,124.0,0,0.0,1.0,1.6876036117678337,-1.6228533431482572,-1.031984757241318,1.0,1.0,0.0
83817,1,11.0,0,152.0,1,1.0,0.0,-1.0200490655368415,0.4809473482559979,-1.3188218261870277,0.0,0.0,1.0
344329,1,28.0,0,26.0,1,1.0,0.0,0.5271810357801158,-0.19272433919115492,1.011729358996863,2.0,0.0,1.0
119831,1,28.0,0,26.0,0,1.0,0.0,2.525686583314519,1.643489961010825,1.513694229651855,2.0,0.0,1.0
59528,1,28.0,0,124.0,1,0.0,1.0,-0.1174981731019498,-1.6228533431482572,0.5217160328812758,1.0,0.0,1.0
28521,1,28.0,0,122.0,1,1.0,0.0,0.2693093522272895,0.1870438412884965,0.055605795844497596,1.0,0.0,1.0
25862,1,0.0,1,122.0,0,1.0,0.0,0.5916489566683223,-1.6228533431482572,-1.4383372715810734,1.0,1.0,0.0
272212,1,2.0,0,152.0,0,0.0,1.0,-1.0845169864250481,0.12168676571260421,1.1431963489303132,0.0,0.0,1.0
82589,1,28.0,0,124.0,1,1.0,0.0,0.5271810357801158,-0.1352682078626594,0.8922139136028173,1.0,0.0,1.0
23038,1,41.0,1,152.0,0,0.0,1.0,-0.6332415402076023,0.8954564453528792,0.8085531018269854,0.0,1.0,0.0
53386,1,50.0,0,124.0,0,1.0,0.0,1.494199849103214,-0.061138760365025115,-0.23123127310121203,1.0,0.0,1.0
192359,1,13.0,1,152.0,0,1.0,0.0,-0.8911132237604285,0.4189016978426175,-0.4344075302710897,0.0,1.0,0.0
139031,1,3.0,1,26.0,0,1.0,0.0,-1.0200490655368415,-1.6228533431482572,-0.8766146782290587,0.0,1.0,0.0
341413,1,28.0,1,26.0,0,0.0,1.0,0.785052719332942,0.5924900905721874,-1.3905310934234552,1.0,1.0,0.0
14370,1,41.0,1,152.0,0,0.0,1.0,-0.8266453028722219,0.1010629774197671,1.071487081693886,0.0,1.0,0.0
236548,1,28.0,0,124.0,0,1.0,0.0,1.1718602446621813,0.32937702809821745,0.5814737555782986,1.0,0.0,1.0
189890,1,4.0,1,1.0,0,0.0,1.0,0.9784564819975616,-1.6228533431482572,0.6292799337359168,0.0,1.0,0.0
40733,1,28.0,0,26.0,1,0.0,1.0,0.3982451940037027,0.7416785084200908,-1.1275971135565546,1.0,0.0,1.0
158386,1,46.0,1,26.0,0,0.0,1.0,1.8810073744324534,-1.6228533431482572,-0.44635907481049425,1.0,1.0,0.0
114438,1,28.0,0,26.0,0,0.0,1.0,1.7520715326560403,1.4504977787325013,-0.7810023219138221,1.0,1.0,0.0
83807,1,28.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.4886159117902359,-1.2471125589506002,0.0,1.0,0.0
274922,1,8.0,1,26.0,0,0.0,1.0,0.6561168775565288,0.5403206204680528,0.4978129438024666,1.0,1.0,0.0
225181,1,46.0,1,160.0,0,1.0,0.0,-0.955581144648635,-0.23530810487749182,-0.11171582770716636,0.0,1.0,0.0
223561,1,15.0,0,26.0,1,1.0,0.0,0.4627131148919092,0.5206263550278507,0.7846500127481763,1.0,0.0,1.0
369714,1,28.0,0,26.0,1,0.0,1.0,0.3982451940037027,0.9169516613200615,0.6890376564329397,1.0,0.0,1.0
346586,1,28.0,0,26.0,1,0.0,1.0,0.785052719332942,0.1692667167318538,1.0236809035362675,1.0,0.0,1.0
54537,1,6.0,1,152.0,0,1.0,0.0,-1.0200490655368415,-0.46234406163356917,-1.5459011724357146,0.0,1.0,0.0
122530,1,46.0,0,124.0,1,1.0,0.0,-0.6977094610958088,-0.4450316985032439,-0.6614868765197764,0.0,0.0,1.0
185080,1,35.0,0,25.0,0,0.0,1.0,0.011437668674463318,0.7408070807457455,-1.0200332127019136,1.0,1.0,0.0
199147,1,50.0,1,152.0,0,0.0,1.0,-1.0200490655368415,0.4327864454538515,-0.7331961437562039,0.0,1.0,0.0
225503,1,37.0,1,152.0,0,0.0,1.0,-0.955581144648635,0.20993334153463122,0.82050464636639,0.0,1.0,0.0
26641,1,8.0,0,26.0,1,0.0,1.0,0.3982451940037027,3.470641413399614,-0.8527115891502496,2.0,0.0,1.0
181087,1,39.0,0,154.0,1,1.0,0.0,-0.05303025221374324,0.41349884626167704,-1.1395486580959593,2.0,0.0,1.0
230090,1,26.0,1,152.0,0,1.0,0.0,-0.8266453028722219,-0.38908604181028017,1.3941787842578093,0.0,1.0,0.0
137104,1,28.0,0,26.0,0,1.0,0.0,0.7205847984447354,2.0434752635352855,0.8085531018269854,1.0,0.0,1.0
237159,1,13.0,0,124.0,1,1.0,0.0,-0.5043056984311891,-1.6228533431482572,-0.7212445992167993,0.0,0.0,1.0
371821,1,28.0,1,152.0,0,1.0,0.0,-0.8266453028722219,0.9101545254601687,0.24683050847497068,0.0,1.0,0.0
213267,1,28.0,0,122.0,1,0.0,1.0,0.2693093522272895,1.564887184784885,0.653183022814726,2.0,0.0,1.0
57715,1,42.0,1,160.0,0,0.0,1.0,-0.18196609399015634,-1.6228533431482572,-0.5300198865863263,1.0,1.0,0.0
247690,1,28.0,0,25.0,1,0.0,1.0,0.9784564819975616,-1.6228533431482572,0.13926660762032958,1.0,0.0,1.0
288380,1,46.0,1,152.0,0,1.0,0.0,-1.0200490655368415,-0.37473653277272867,0.127315063080925,0.0,1.0,0.0
45332,1,46.0,1,152.0,0,0.0,1.0,-0.8911132237604285,-0.1869148213621867,-0.15952200586478463,0.0,1.0,0.0
340625,1,21.0,0,152.0,1,1.0,0.0,-0.955581144648635,-0.05015877166827521,0.43805522110544376,0.0,0.0,1.0
184357,1,8.0,1,152.0,0,0.0,1.0,-1.0845169864250481,-0.2150909828326825,-1.3307733707264322,0.0,1.0,0.0
140886,1,22.0,0,124.0,0,0.0,1.0,0.785052719332942,0.18518479558322667,0.043654251305093025,1.0,0.0,1.0
44893,1,47.0,1,152.0,0,1.0,0.0,-1.0200490655368415,0.6035862696255166,1.1431963489303132,0.0,1.0,0.0
123154,1,28.0,1,152.0,0,0.0,1.0,1.236328165550388,-0.07165398763545756,-0.14757046132538007,1.0,1.0,0.0
231345,1,8.0,0,124.0,1,0.0,1.0,0.3337772731154961,0.8052346334690029,1.6810158532035189,1.0,0.0,1.0
87752,1,8.0,0,157.0,0,0.0,1.0,0.14037351045087643,-1.6228533431482572,-0.4105044411922806,2.0,0.0,1.0
197914,1,32.0,0,152.0,1,1.0,0.0,-0.955581144648635,-0.5504163519207271,-1.3188218261870277,0.0,0.0,1.0
329855,1,33.0,0,26.0,1,0.0,1.0,0.7205847984447354,-1.6228533431482572,-0.9124693118472724,1.0,0.0,1.0
30606,1,47.0,0,160.0,0,1.0,0.0,-1.2134528282014612,0.21510381240241291,0.8922139136028173,0.0,0.0,1.0
25815,1,21.0,0,29.0,0,0.0,1.0,1.5586677699914206,-0.33813657045022905,-0.7690507773744176,1.0,0.0,1.0
350892,1,8.0,1,152.0,0,1.0,0.0,-0.7621773819840153,0.5372996711969894,0.4739098547236575,0.0,1.0,0.0
63160,1,47.0,1,152.0,0,1.0,0.0,-1.0845169864250481,0.3632465170411021,-0.7092930546773948,0.0,1.0,0.0
49337,1,41.0,0,26.0,1,0.0,1.0,0.07590558956266988,0.9676106567886642,0.03170270676568846,1.0,0.0,1.0
28419,1,35.0,1,152.0,0,1.0,0.0,-1.0845169864250481,0.27285041962235684,0.4022005874872301,0.0,1.0,0.0
62349,1,28.0,0,154.0,0,1.0,0.0,-0.6977094610958088,0.6525605049237185,0.10341197400211587,0.0,0.0,1.0
284593,1,29.0,0,152.0,1,0.0,1.0,-1.0200490655368415,-0.029825459266886505,-0.56587452020454,0.0,0.0,1.0
239433,1,15.0,0,152.0,0,0.0,1.0,-0.8911132237604285,-0.11284346904284212,-0.9124693118472724,0.0,1.0,0.0
86112,1,8.0,0,26.0,1,0.0,1.0,1.1718602446621813,0.17914289704109976,-0.6136806983621582,1.0,0.0,1.0
241409,1,28.0,1,152.0,0,1.0,0.0,-0.6332415402076023,1.0011315746618108,-1.0558878463201273,0.0,1.0,0.0
195968,1,8.0,0,26.0,1,0.0,1.0,0.4627131148919092,0.6477386051256749,-0.6734384210591811,1.0,0.0,1.0
